source_table,source_path,row_order,project_id,activity_id,activity_name,period,BAC,AC,EV,PV,CPI,SPI,CV,SV,update_date,planned_progress,actual_progress,planned_value,earned_value,actual_cost,notes
evm,01-data/import_templates/activity_master.csv,1288,The Big -P.01-UP-20-April-26,AB-APP-B02-RF-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1289,The Big -P.01-UP-20-April-26,AB-APP-B02-RF-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1295,The Big -P.01-UP-20-April-26,AB-APP-B03-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1356,The Big -P.01-UP-20-April-26,CON-B01-9TH-1080,Dismantling Formwork (B01) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1343,The Big -P.01-UP-20-April-26,CON-B04-RF-1080,Dismantling Formwork (B04) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1304,The Big -P.01-UP-20-April-26,CON-B03-RF-1080,Dismantling Formwork (B03) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1305,The Big -P.01-UP-20-April-26,HO-1030,Snag list for B03,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1355,The Big -P.01-UP-20-April-26,AB-APP-B01-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1344,The Big -P.01-UP-20-April-26,AB-APP-B04-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1312,The Big -P.01-UP-20-April-26,AB-APP-B03-RF-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1313,The Big -P.01-UP-20-April-26,AB-APP-B03-RF-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1358,The Big -P.01-UP-20-April-26,AB-APP-B01-RF-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1359,The Big -P.01-UP-20-April-26,AB-APP-B01-RF-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1353,The Big -P.01-UP-20-April-26,AB-APP-B04-RF-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1354,The Big -P.01-UP-20-April-26,AB-APP-B04-RF-1020,Approval for  Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1360,The Big -P.01-UP-20-April-26,HO-1010,Snag list for B01,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1357,The Big -P.01-UP-20-April-26,HO-1040,Snag list for B04,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1361,The Big -P.01-UP-20-April-26,HO-1050,Snag list for As-Built,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1362,The Big -P.01-UP-20-April-26,HO-1000,Demobilization,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
evm,01-data/import_templates/activity_master.csv,1363,The Big -P.01-UP-20-April-26,KD-MS-1050,Project Finish Date,17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,,
progress_updates,01-data/import_templates/activity_master.csv,1,The Big -P.01-UP-20-April-26,KD-MS-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,2,The Big -P.01-UP-20-April-26,KD-MS-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,3,The Big -P.01-UP-20-April-26,KD-MS-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,8,The Big -P.01-UP-20-April-26,KD-MOB-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,9,The Big -P.01-UP-20-April-26,KD-MOB-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,10,The Big -P.01-UP-20-April-26,KD-MOB-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,4,The Big -P.01-UP-20-April-26,P-MS-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,5,The Big -P.01-UP-20-April-26,E-DR-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,6,The Big -P.01-UP-20-April-26,E-SUB-B01-REP-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,7,The Big -P.01-UP-20-April-26,E-SUB-B02-REP-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,98,The Big -P.01-UP-20-April-26,E-SUB-B04-WT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,11,The Big -P.01-UP-20-April-26,P-MS-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,12,The Big -P.01-UP-20-April-26,P-MS-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,101,The Big -P.01-UP-20-April-26,E-SUB-B04-WT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,104,The Big -P.01-UP-20-April-26,E-SUB-B04-WT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,14,The Big -P.01-UP-20-April-26,P-MS-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,15,The Big -P.01-UP-20-April-26,E-SUB-B04-FOOT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,107,The Big -P.01-UP-20-April-26,E-SUB-B04-WT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,19,The Big -P.01-UP-20-April-26,P-MS-1040,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,20,The Big -P.01-UP-20-April-26,P-MS-1050,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,18,The Big -P.01-UP-20-April-26,P-MS-1060,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,21,The Big -P.01-UP-20-April-26,E-APP-B02-REP-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,109,The Big -P.01-UP-20-April-26,E-SUB-B04-WT-1040,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,23,The Big -P.01-UP-20-April-26,E-SUB-B03-REP-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,13,The Big -P.01-UP-20-April-26,E-SUB-B01-FOOT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,26,The Big -P.01-UP-20-April-26,P-MA-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,27,The Big -P.01-UP-20-April-26,E-APP-B01-REP-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,33,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,29,The Big -P.01-UP-20-April-26,E-SUB-B01-FOOT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,30,The Big -P.01-UP-20-April-26,P-MA-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,31,The Big -P.01-UP-20-April-26,P-MA-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,34,The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,35,The Big -P.01-UP-20-April-26,E-APP-B03-REP-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,36,The Big -P.01-UP-20-April-26,E-SUB-B04-FOOT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,113,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,37,The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,25,The Big -P.01-UP-20-April-26,E-SUB-B01-FOOT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,41,The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,42,The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,44,The Big -P.01-UP-20-April-26,E-SUB-B04-FOOT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,117,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,45,The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,24,The Big -P.01-UP-20-April-26,E-SUB-B01-FOOT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,46,The Big -P.01-UP-20-April-26,P-MA-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,133,The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,48,The Big -P.01-UP-20-April-26,E-SUB-B02-FOOT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,49,The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,139,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,53,The Big -P.01-UP-20-April-26,P-MA-1040,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,54,The Big -P.01-UP-20-April-26,P-MA-1050,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,51,The Big -P.01-UP-20-April-26,P-MA-1060,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,56,The Big -P.01-UP-20-April-26,E-SUB-B04-FOOT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,59,The Big -P.01-UP-20-April-26,E-SUB-B03-FOOT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,60,The Big -P.01-UP-20-April-26,P-MPOS-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,61,The Big -P.01-UP-20-April-26,P-MPOS-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,22,The Big -P.01-UP-20-April-26,P-MPOS-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,140,The Big -P.01-UP-20-April-26,E-APP-B04-WT-1040,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,55,The Big -P.01-UP-20-April-26,P-MDEL-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,69,The Big -P.01-UP-20-April-26,E-SUB-B04-REP-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,16,The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,28,The Big -P.01-UP-20-April-26,CON-B04-WT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,79,The Big -P.01-UP-20-April-26,P-MPOS-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,47,The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,84,The Big -P.01-UP-20-April-26,P-MPOS-1040,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,85,The Big -P.01-UP-20-April-26,P-MPOS-1050,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,57,The Big -P.01-UP-20-April-26,P-MDEL-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,123,The Big -P.01-UP-20-April-26,P-MDEL-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,387,The Big -P.01-UP-20-April-26,P-MPOS-1060,,,,,,,,,,,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,136,The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,128,The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,131,The Big -P.01-UP-20-April-26,P-MDEL-1040,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,386,The Big -P.01-UP-20-April-26,P-MDEL-1050,,,,,,,,,,,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,141,The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,32,The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,137,The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,125,The Big -P.01-UP-20-April-26,E-APP-B03-FOOT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,86,The Big -P.01-UP-20-April-26,P-MDEL-1000,,,,,,,,,,,10-May-26,100.00%,89.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,129,The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,132,The Big -P.01-UP-20-April-26,E-APP-B03-FOOT-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,88,The Big -P.01-UP-20-April-26,CON-EW-B01-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,"$2,379,405.49","$2,379,405.49","$2,379,405.49",
progress_updates,01-data/import_templates/activity_master.csv,17,The Big -P.01-UP-20-April-26,E-APP-B01-FOOT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,138,The Big -P.01-UP-20-April-26,E-APP-B02-FOOT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,126,The Big -P.01-UP-20-April-26,E-APP-B03-FOOT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,38,The Big -P.01-UP-20-April-26,CON-B04-WT-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,110,The Big -P.01-UP-20-April-26,CON-EW-B01-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,"$264,378.39","$264,378.39","$264,378.39",
progress_updates,01-data/import_templates/activity_master.csv,130,The Big -P.01-UP-20-April-26,E-APP-B04-FOOT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,127,The Big -P.01-UP-20-April-26,E-APP-B03-FOOT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,43,The Big -P.01-UP-20-April-26,CON-B04-WT-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,"$138,612.75","$138,612.75","$138,612.75",
progress_updates,01-data/import_templates/activity_master.csv,154,The Big -P.01-UP-20-April-26,E-SUB-B03-BAS02-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,155,The Big -P.01-UP-20-April-26,E-SUB-B04-BAS02-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,52,The Big -P.01-UP-20-April-26,E-SUB-B02-BAS02-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,105,The Big -P.01-UP-20-April-26,E-SUB-B01-BAS02-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,106,The Big -P.01-UP-20-April-26,E-APP-B04-REP-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,89,The Big -P.01-UP-20-April-26,CON-EW-B02-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,"$1,268,401.09","$1,268,401.09","$1,268,401.09",
progress_updates,01-data/import_templates/activity_master.csv,50,The Big -P.01-UP-20-April-26,CON-B04-WT-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,"$323,429.75","$323,429.75","$323,429.75",
progress_updates,01-data/import_templates/activity_master.csv,194,The Big -P.01-UP-20-April-26,E-SUB-B03-BAS02-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,195,The Big -P.01-UP-20-April-26,E-SUB-B04-BAS02-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,62,The Big -P.01-UP-20-April-26,E-SUB-B02-BAS02-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,108,The Big -P.01-UP-20-April-26,E-SUB-B01-BAS02-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,58,The Big -P.01-UP-20-April-26,CON-B04-WT-1040,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,394,The Big -P.01-UP-20-April-26,AB-SUB-B04-WT-1000,,,,,,,,,,,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,111,The Big -P.01-UP-20-April-26,CON-EW-B02-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,"$140,933.45","$140,933.45","$140,933.45",
progress_updates,01-data/import_templates/activity_master.csv,315,The Big -P.01-UP-20-April-26,E-SUB-B03-BAS02-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,304,The Big -P.01-UP-20-April-26,E-SUB-B04-BAS02-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,70,The Big -P.01-UP-20-April-26,E-SUB-B02-BAS02-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,112,The Big -P.01-UP-20-April-26,E-SUB-B01-BAS02-1020,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,71,The Big -P.01-UP-20-April-26,E-SUB-B01-BAS01-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,314,The Big -P.01-UP-20-April-26,E-SUB-B03-BAS02-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,316,The Big -P.01-UP-20-April-26,E-SUB-B04-BAS02-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,82,The Big -P.01-UP-20-April-26,E-SUB-B02-BAS02-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,116,The Big -P.01-UP-20-April-26,E-SUB-B01-BAS02-1030,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,156,The Big -P.01-UP-20-April-26,E-SUB-B03-BAS01-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,72,The Big -P.01-UP-20-April-26,E-SUB-B02-BAS01-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,83,The Big -P.01-UP-20-April-26,E-SUB-B01-BAS01-1010,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,80,The Big -P.01-UP-20-April-26,E-SUB-B01-GR-1000,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
progress_updates,01-data/import_templates/activity_master.csv,300,The Big -P.01-UP-20-April-26,E-SUB-B04-BAS02-1040,,,,,,,,,,,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
